0000000297,scans,0000000064,DataLength
"header",0000000022,"lines"
"Date",2023-01-19,"Time",5:58:23 PM
"ID","HAL V RC RGA 201 #12263","Version",3
"Scans",3
"Scan ID","Mode","Input","Scanned","Start","Stop","Increment","Dwell","Settle","RS","RelSEM"
"Scan 1","RGA","Faraday","mass",40.00,40.00,0.01,100.000%,100.000%,1.200000,1.000000,
"Scan 2","RGA","Faraday","mass",32.00,32.00,0.01,100.000%,100.000%,0.860000,1.000000,
"Scan 3","RGA","Faraday","mass",28.00,28.00,0.01,100.000%,100.000%,1.000000,1.000000,
"Environment",
"Global","RGA"
"F1",1,"( 1 = on, 0 = off )"
"F2",0,"( 1 = on, 0 = off )"
"cage",3.0,"V"
"delta-m",0,"%"
"electron-energy",70.0,"V"
"emission",500,"uA"
"focus",-90,"V"
"mass",5.50,"amu"
"mode-change-delay",1000,"ms"
"multiplier",910,"V"
"resolution",0,"%"
"Data",3
"Time","ms","Argon","Oxygen","Nitrogen",
00:02:54,    174663,  1.02120e-07,  1.18800e-06,  3.95037e-06,
00:02:54,    174896,  1.02212e-07,  1.18928e-06,  3.95258e-06,
00:02:55,    175182,  1.05527e-07,  1.19288e-06,  3.96031e-06,
00:02:55,    175468,  1.00278e-07,  1.19134e-06,  3.95589e-06,
00:02:55,    175782,  1.01568e-07,  1.18620e-06,  3.94926e-06,
00:02:56,    176068,  9.65025e-08,  1.18928e-06,  3.98020e-06,
00:02:56,    176329,  9.92650e-08,  1.18800e-06,  3.97357e-06,
00:02:56,    176564,  9.93575e-08,  1.18890e-06,  3.96252e-06,
00:02:56,    176849,  9.98175e-08,  1.19006e-06,  3.97247e-06,
00:02:57,    177135,  9.65025e-08,  1.19070e-06,  3.95921e-06,
00:02:57,    177421,  9.71475e-08,  1.19455e-06,  3.94926e-06,
00:02:57,    177707,  9.99100e-08,  1.18941e-06,  3.94705e-06,
00:02:57,    177993,  9.54900e-08,  1.19584e-06,  3.96694e-06,
00:02:58,    178279,  9.67792e-08,  1.19533e-06,  3.94926e-06,
00:02:58,    178564,  9.58583e-08,  1.19070e-06,  3.95147e-06,
00:02:58,    178877,  9.30958e-08,  1.19121e-06,  3.95147e-06,
00:02:59,    179110,  9.46608e-08,  1.19263e-06,  3.96694e-06,
00:02:59,    179369,  9.88050e-08,  1.19892e-06,  3.96584e-06,
00:02:59,    179655,  9.62267e-08,  1.18941e-06,  3.96805e-06,
00:02:59,    179914,  9.48450e-08,  1.19276e-06,  3.96142e-06,
00:03:00,    180173,  9.46608e-08,  1.19121e-06,  3.95921e-06,
00:03:00,    180485,  9.13458e-08,  1.19121e-06,  3.96915e-06,
00:03:00,    180771,  9.11617e-08,  1.19352e-06,  3.95589e-06,
00:03:01,    181057,  9.80683e-08,  1.19108e-06,  3.98020e-06,
00:03:01,    181316,  9.12542e-08,  1.19327e-06,  3.97578e-06,
00:03:01,    181549,  8.88600e-08,  1.19083e-06,  3.97026e-06,
00:03:01,    181836,  8.83075e-08,  1.19506e-06,  3.95700e-06,
00:03:02,    182148,  9.18067e-08,  1.19083e-06,  3.97910e-06,
00:03:02,    182408,  9.42008e-08,  1.19442e-06,  3.96915e-06,
00:03:02,    182694,  9.00567e-08,  1.20007e-06,  3.95700e-06,
00:03:03,    183007,  9.21750e-08,  1.19699e-06,  3.96473e-06,
00:03:03,    183293,  8.71100e-08,  1.19121e-06,  3.96252e-06,
00:03:03,    183579,  9.31875e-08,  1.20303e-06,  3.96473e-06,
00:03:03,    183891,  9.01492e-08,  1.18928e-06,  3.96584e-06,
00:03:04,    184177,  8.95042e-08,  1.19134e-06,  3.96584e-06,
00:03:04,    184436,  8.98725e-08,  1.19301e-06,  3.95810e-06,
00:03:04,    184748,  8.90442e-08,  1.19236e-06,  3.97136e-06,
00:03:05,    185035,  8.88600e-08,  1.19571e-06,  3.96473e-06,
00:03:05,    185321,  8.22300e-08,  1.19314e-06,  3.98131e-06,
00:03:05,    185581,  8.76625e-08,  1.19276e-06,  3.98241e-06,
00:03:05,    185893,  8.96883e-08,  1.19044e-06,  3.96363e-06,
00:03:06,    186206,  9.08858e-08,  1.19660e-06,  3.96252e-06,
00:03:06,    186492,  9.01492e-08,  1.19429e-06,  3.97247e-06,
00:03:06,    186752,  8.69258e-08,  1.20034e-06,  3.96915e-06,
00:03:07,    187065,  8.68342e-08,  1.19121e-06,  3.97136e-06,
00:03:07,    187325,  8.84917e-08,  1.19828e-06,  3.95810e-06,
00:03:07,    187584,  8.60050e-08,  1.19134e-06,  3.95147e-06,
00:03:07,    187898,  8.45317e-08,  1.19006e-06,  3.97026e-06,
00:03:08,    188184,  8.66500e-08,  1.19249e-06,  3.96473e-06,
00:03:08,    188443,  8.24142e-08,  1.19006e-06,  3.97799e-06,
00:03:08,    188729,  8.18617e-08,  1.19006e-06,  3.97136e-06,
00:03:09,    189042,  8.76625e-08,  1.19314e-06,  3.96142e-06,
00:03:09,    189328,  8.35192e-08,  1.19134e-06,  3.96694e-06,
00:03:09,    189641,  8.94125e-08,  1.18851e-06,  3.97689e-06,
00:03:09,    189953,  8.86758e-08,  1.18440e-06,  3.97247e-06,
00:03:10,    190241,  8.41633e-08,  1.18607e-06,  3.97247e-06,
00:03:10,    190500,  8.43475e-08,  1.20136e-06,  3.96363e-06,
00:03:10,    190759,  7.92833e-08,  1.18800e-06,  3.95479e-06,
00:03:11,    191046,  8.12167e-08,  1.19545e-06,  3.97357e-06,
00:03:11,    191357,  8.34267e-08,  1.19777e-06,  3.96363e-06,
00:03:11,    191590,  8.53608e-08,  1.19866e-06,  3.97910e-06,
00:03:11,    191877,  8.57292e-08,  1.19866e-06,  3.97578e-06,
00:03:12,    192163,  8.19533e-08,  1.19108e-06,  3.97357e-06,
00:03:12,    192450,  8.42558e-08,  1.19378e-06,  3.98352e-06,
00:03:12,    192763,  8.23217e-08,  1.18877e-06,  3.96473e-06,
00:03:13,    193022,  8.13092e-08,  1.19327e-06,  3.96363e-06,
00:03:13,    193255,  8.55450e-08,  1.18838e-06,  3.96363e-06,
00:03:13,    193541,  8.22300e-08,  1.19159e-06,  3.97357e-06,
00:03:13,    193854,  8.05725e-08,  1.19198e-06,  3.95479e-06,
00:03:14,    194140,  8.30583e-08,  1.19403e-06,  3.96473e-06,
00:03:14,    194426,  8.47158e-08,  1.18749e-06,  3.97357e-06,
00:03:14,    194738,  8.28742e-08,  1.18594e-06,  3.97468e-06,
00:03:15,    195024,  8.92283e-08,  1.19121e-06,  3.95921e-06,
00:03:15,    195309,  8.31508e-08,  1.19019e-06,  3.98241e-06,
00:03:15,    195595,  8.21375e-08,  1.19249e-06,  3.96142e-06,
00:03:15,    195881,  8.06642e-08,  1.19442e-06,  3.96031e-06,
00:03:16,    196194,  8.51767e-08,  1.19147e-06,  3.96805e-06,
00:03:16,    196453,  8.16775e-08,  1.19057e-06,  3.96584e-06,
00:03:16,    196739,  8.33350e-08,  1.19352e-06,  3.97357e-06,
00:03:16,    196998,  8.21375e-08,  1.18966e-06,  3.97799e-06,
00:03:17,    197312,  8.27825e-08,  1.19429e-06,  3.96252e-06,
00:03:17,    197571,  8.08483e-08,  1.19134e-06,  3.98131e-06,
00:03:17,    197857,  8.23217e-08,  1.19545e-06,  3.96031e-06,
00:03:18,    198117,  8.14008e-08,  1.19121e-06,  3.97136e-06,
00:03:18,    198430,  7.75333e-08,  1.20238e-06,  3.96031e-06,
00:03:18,    198717,  8.26900e-08,  1.19777e-06,  3.96473e-06,
00:03:19,    199004,  8.64658e-08,  1.19288e-06,  3.96252e-06,
00:03:19,    199264,  8.01117e-08,  1.19006e-06,  3.95700e-06,
00:03:19,    199577,  7.97433e-08,  1.19571e-06,  3.96584e-06,
00:03:19,    199891,  7.99275e-08,  1.19365e-06,  3.96805e-06,
00:03:20,    200203,  8.12167e-08,  1.19159e-06,  3.96363e-06,
00:03:20,    200489,  8.39792e-08,  1.19172e-06,  3.96473e-06,
00:03:20,    200802,  7.96517e-08,  1.19172e-06,  3.96142e-06,
00:03:21,    201088,  8.62817e-08,  1.18594e-06,  3.96363e-06,
00:03:21,    201374,  7.54158e-08,  1.19147e-06,  3.95810e-06,
00:03:21,    201633,  7.75525e-08,  1.19777e-06,  3.98794e-06,
00:03:26,    206091,  7.76767e-08,  1.20098e-06,  4.00009e-06,
00:03:30,    210547,  7.73450e-08,  1.20238e-06,  4.01777e-06,
00:03:35,    215003,  7.72717e-08,  1.21421e-06,  4.02551e-06,
00:03:39,    219460,  7.72992e-08,  1.20765e-06,  4.02882e-06,
00:03:43,    223864,  7.73450e-08,  1.20945e-06,  4.01998e-06,
00:03:48,    228053,  7.71008e-08,  1.21678e-06,  4.03435e-06,
00:03:52,    232511,  7.68892e-08,  1.22217e-06,  4.03324e-06,
00:03:56,    236967,  7.70592e-08,  1.21164e-06,  4.04540e-06,
00:04:01,    241424,  7.71008e-08,  1.21935e-06,  4.02330e-06,
00:04:05,    245853,  7.67650e-08,  1.21909e-06,  4.04319e-06,
00:04:10,    250283,  7.69167e-08,  1.21459e-06,  4.03324e-06,
00:04:14,    254740,  7.70550e-08,  1.21601e-06,  4.03103e-06,
00:04:19,    259170,  7.69258e-08,  1.21305e-06,  4.04650e-06,
00:04:23,    263600,  7.71100e-08,  1.21601e-06,  4.03656e-06,
00:04:28,    268003,  7.69717e-08,  1.22307e-06,  4.05534e-06,
00:04:32,    272461,  7.69900e-08,  1.22281e-06,  4.04319e-06,
00:04:36,    276890,  7.68433e-08,  1.21627e-06,  4.02661e-06,
00:04:41,    281321,  7.68017e-08,  1.20894e-06,  4.03324e-06,
00:04:45,    285777,  7.68708e-08,  1.22230e-06,  4.03545e-06,
00:04:50,    290180,  7.68892e-08,  1.21806e-06,  4.05645e-06,
00:04:54,    294639,  7.68567e-08,  1.22667e-06,  4.04761e-06,
00:04:58,    298856,  7.69350e-08,  1.21459e-06,  4.03545e-06,
00:05:03,    303285,  7.69125e-08,  1.21177e-06,  4.03545e-06,
00:05:07,    307742,  7.70458e-08,  1.21960e-06,  4.05755e-06,
00:05:12,    312172,  7.68658e-08,  1.22474e-06,  4.04761e-06,
00:05:16,    316629,  7.71100e-08,  1.21498e-06,  4.05424e-06,
00:05:21,    321085,  7.70000e-08,  1.21922e-06,  4.03877e-06,
