0000000507,scans,0000000064,DataLength
"header",0000000022,"lines"
"Date",2023-01-20,"Time",2:30:11 PM
"ID","HAL V RC RGA 201 #12263","Version",3
"Scans",3
"Scan ID","Mode","Input","Scanned","Start","Stop","Increment","Dwell","Settle","RS","RelSEM"
"Scan 1","RGA","Faraday","mass",40.00,40.00,0.01,100.000%,100.000%,1.200000,1.000000,
"Scan 2","RGA","Faraday","mass",32.00,32.00,0.01,100.000%,100.000%,0.860000,1.000000,
"Scan 3","RGA","Faraday","mass",28.00,28.00,0.01,100.000%,100.000%,1.000000,1.000000,
"Environment",
"Global","RGA"
"F1",1,"( 1 = on, 0 = off )"
"F2",0,"( 1 = on, 0 = off )"
"cage",3.0,"V"
"delta-m",0,"%"
"electron-energy",70.0,"V"
"emission",500,"uA"
"focus",-90,"V"
"mass",5.50,"amu"
"mode-change-delay",1000,"ms"
"multiplier",910,"V"
"resolution",0,"%"
"Data",3
"Time","ms","Argon","Oxygen","Nitrogen",
00:03:04,    184841,  3.39787e-07,  1.12851e-06,  3.77578e-06,
00:03:05,    185127,  3.26067e-07,  1.12157e-06,  3.77136e-06,
00:03:05,    185440,  3.28461e-07,  1.13108e-06,  3.76583e-06,
00:03:05,    185725,  3.21370e-07,  1.12658e-06,  3.77799e-06,
00:03:05,    185985,  3.14924e-07,  1.13544e-06,  3.77799e-06,
00:03:06,    186271,  3.13175e-07,  1.13519e-06,  3.78904e-06,
00:03:06,    186530,  3.09676e-07,  1.13017e-06,  3.77688e-06,
00:03:06,    186816,  3.09399e-07,  1.13352e-06,  3.78351e-06,
00:03:07,    187130,  2.98533e-07,  1.13210e-06,  3.80009e-06,
00:03:07,    187416,  2.95587e-07,  1.13609e-06,  3.79125e-06,
00:03:07,    187703,  2.89693e-07,  1.13956e-06,  3.80782e-06,
00:03:07,    187962,  2.88128e-07,  1.13673e-06,  3.80451e-06,
00:03:08,    188275,  2.84353e-07,  1.13147e-06,  3.79346e-06,
00:03:08,    188561,  2.73579e-07,  1.13595e-06,  3.82219e-06,
00:03:08,    188848,  2.73211e-07,  1.14765e-06,  3.80561e-06,
00:03:09,    189134,  2.71829e-07,  1.14444e-06,  3.81445e-06,
00:03:09,    189394,  2.64187e-07,  1.14264e-06,  3.81666e-06,
00:03:09,    189708,  2.60043e-07,  1.14238e-06,  3.82329e-06,
00:03:09,    189968,  2.56452e-07,  1.14200e-06,  3.81777e-06,
00:03:10,    190280,  2.55163e-07,  1.14637e-06,  3.82661e-06,
00:03:10,    190566,  2.51295e-07,  1.14803e-06,  3.82882e-06,
00:03:10,    190825,  2.50834e-07,  1.14907e-06,  3.83324e-06,
00:03:11,    191111,  2.45033e-07,  1.15048e-06,  3.83655e-06,
00:03:11,    191423,  2.42271e-07,  1.14572e-06,  3.84097e-06,
00:03:11,    191683,  2.40613e-07,  1.14714e-06,  3.84097e-06,
00:03:11,    191969,  2.35641e-07,  1.14637e-06,  3.83324e-06,
00:03:12,    192282,  2.27445e-07,  1.14688e-06,  3.84650e-06,
00:03:12,    192568,  2.27353e-07,  1.15086e-06,  3.83545e-06,
00:03:12,    192828,  2.31128e-07,  1.14945e-06,  3.84318e-06,
00:03:13,    193114,  2.23578e-07,  1.15908e-06,  3.84097e-06,
00:03:13,    193374,  2.22841e-07,  1.15022e-06,  3.83434e-06,
00:03:13,    193659,  2.21276e-07,  1.15472e-06,  3.84981e-06,
00:03:13,    193945,  2.14738e-07,  1.15678e-06,  3.85092e-06,
00:03:14,    194258,  2.07647e-07,  1.15381e-06,  3.84429e-06,
00:03:14,    194570,  2.12896e-07,  1.15086e-06,  3.85202e-06,
00:03:14,    194883,  2.09028e-07,  1.15241e-06,  3.85865e-06,
00:03:15,    195142,  2.02583e-07,  1.15562e-06,  3.85755e-06,
00:03:15,    195456,  2.06082e-07,  1.16205e-06,  3.85534e-06,
00:03:15,    195743,  1.95861e-07,  1.15935e-06,  3.85092e-06,
00:03:16,    196005,  1.97703e-07,  1.15780e-06,  3.85865e-06,
00:03:16,    196290,  1.94019e-07,  1.15922e-06,  3.85976e-06,
00:03:16,    196549,  1.96137e-07,  1.16307e-06,  3.86639e-06,
00:03:16,    196835,  1.89691e-07,  1.15317e-06,  3.86749e-06,
00:03:17,    197094,  1.89138e-07,  1.15330e-06,  3.86418e-06,
00:03:17,    197355,  1.82140e-07,  1.16320e-06,  3.86418e-06,
00:03:17,    197640,  1.85363e-07,  1.16462e-06,  3.85976e-06,
00:03:17,    197927,  1.83706e-07,  1.15638e-06,  3.86749e-06,
00:03:18,    198238,  1.81312e-07,  1.15948e-06,  3.88075e-06,
00:03:18,    198525,  1.80575e-07,  1.15948e-06,  3.87302e-06,
00:03:18,    198784,  1.75418e-07,  1.16217e-06,  3.87965e-06,
00:03:19,    199098,  1.72840e-07,  1.15806e-06,  3.86860e-06,
00:03:19,    199358,  1.73208e-07,  1.16281e-06,  3.87523e-06,
00:03:19,    199591,  1.73024e-07,  1.16693e-06,  3.88186e-06,
00:03:19,    199877,  1.66578e-07,  1.16217e-06,  3.87412e-06,
00:03:20,    200109,  1.67407e-07,  1.17373e-06,  3.88186e-06,
00:03:20,    200395,  1.66578e-07,  1.16757e-06,  3.86860e-06,
00:03:20,    200654,  1.67591e-07,  1.16731e-06,  3.87412e-06,
00:03:20,    200887,  1.64921e-07,  1.16024e-06,  3.87744e-06,
00:03:21,    201200,  1.63263e-07,  1.16513e-06,  3.89070e-06,
00:03:21,    201460,  1.58567e-07,  1.16910e-06,  3.87854e-06,
00:03:21,    201746,  1.58567e-07,  1.17193e-06,  3.88407e-06,
00:03:22,    202032,  1.59027e-07,  1.17014e-06,  3.88628e-06,
00:03:22,    202291,  1.61237e-07,  1.16384e-06,  3.88296e-06,
00:03:22,    202577,  1.53503e-07,  1.16577e-06,  3.88186e-06,
00:03:22,    202889,  1.51016e-07,  1.16564e-06,  3.88296e-06,
00:03:23,    203148,  1.49911e-07,  1.16320e-06,  3.88517e-06,
00:03:23,    203434,  1.51937e-07,  1.16988e-06,  3.88186e-06,
00:03:23,    203693,  1.48438e-07,  1.16564e-06,  3.89622e-06,
00:03:23,    203980,  1.47425e-07,  1.16885e-06,  3.88517e-06,
00:03:24,    204239,  1.49082e-07,  1.16988e-06,  3.89401e-06,
00:03:24,    204525,  1.46873e-07,  1.16641e-06,  3.89180e-06,
00:03:24,    204812,  1.42176e-07,  1.16847e-06,  3.88849e-06,
00:03:25,    205098,  1.41071e-07,  1.16821e-06,  3.89291e-06,
00:03:25,    205387,  1.43465e-07,  1.17116e-06,  3.88628e-06,
00:03:25,    205647,  1.43558e-07,  1.16963e-06,  3.90175e-06,
00:03:25,    205933,  1.37664e-07,  1.17335e-06,  3.88296e-06,
00:03:26,    206193,  1.40427e-07,  1.17297e-06,  3.90175e-06,
00:03:26,    206453,  1.37480e-07,  1.17528e-06,  3.88296e-06,
00:03:26,    206767,  1.35086e-07,  1.16885e-06,  3.91003e-06,
00:03:27,    207026,  1.36375e-07,  1.17694e-06,  3.90175e-06,
00:03:27,    207312,  1.37848e-07,  1.17052e-06,  3.89512e-06,
00:03:27,    207626,  1.31678e-07,  1.17309e-06,  3.90506e-06,
00:03:27,    207913,  1.30666e-07,  1.17078e-06,  3.89733e-06,
00:03:28,    208200,  1.28640e-07,  1.16679e-06,  3.89843e-06,
00:03:28,    208512,  1.26246e-07,  1.16795e-06,  3.90064e-06,
00:03:28,    208798,  1.27995e-07,  1.17541e-06,  3.89733e-06,
00:03:29,    209058,  1.33152e-07,  1.17424e-06,  3.90064e-06,
00:03:29,    209344,  1.26338e-07,  1.17656e-06,  3.90727e-06,
00:03:29,    209630,  1.22470e-07,  1.17373e-06,  3.89622e-06,
00:03:29,    209889,  1.21642e-07,  1.17348e-06,  3.89512e-06,
00:03:30,    210149,  1.22102e-07,  1.17823e-06,  3.90948e-06,
00:03:30,    210436,  1.21549e-07,  1.17014e-06,  3.91169e-06,
00:03:30,    210722,  1.22931e-07,  1.17284e-06,  3.90727e-06,
00:03:30,    210955,  1.25325e-07,  1.17502e-06,  3.90727e-06,
00:03:31,    211215,  1.22838e-07,  1.17694e-06,  3.90285e-06,
00:03:31,    211447,  1.20537e-07,  1.17399e-06,  3.90617e-06,
00:03:31,    211733,  1.17406e-07,  1.17284e-06,  3.91722e-06,
00:03:32,    212019,  1.22931e-07,  1.17707e-06,  3.89180e-06,
00:03:32,    212307,  1.19155e-07,  1.17309e-06,  3.90838e-06,
00:03:32,    212566,  1.17774e-07,  1.17913e-06,  3.90396e-06,
00:03:32,    212852,  1.13078e-07,  1.17605e-06,  3.91611e-06,
00:03:33,    213112,  1.18787e-07,  1.17528e-06,  3.90948e-06,
00:03:33,    213398,  1.17129e-07,  1.18235e-06,  3.91611e-06,
00:03:33,    213711,  1.14459e-07,  1.17129e-06,  3.91611e-06,
00:03:33,    213970,  1.13814e-07,  1.17553e-06,  3.90838e-06,
00:03:34,    214256,  1.16669e-07,  1.16859e-06,  3.91169e-06,
00:03:34,    214515,  1.18143e-07,  1.18144e-06,  3.90727e-06,
00:03:34,    214828,  1.12433e-07,  1.17412e-06,  3.92053e-06,
00:03:35,    215062,  1.15380e-07,  1.17566e-06,  3.90948e-06,
00:03:35,    215347,  1.07368e-07,  1.17759e-06,  3.92827e-06,
00:03:35,    215606,  1.09947e-07,  1.18016e-06,  3.90617e-06,
00:03:35,    215893,  1.06724e-07,  1.18016e-06,  3.91611e-06,
00:03:36,    216179,  1.09302e-07,  1.18131e-06,  3.91722e-06,
00:03:36,    216438,  1.09118e-07,  1.17477e-06,  3.91943e-06,
00:03:36,    216698,  1.07552e-07,  1.18388e-06,  3.90838e-06,
00:03:36,    216958,  1.08934e-07,  1.17233e-06,  3.91722e-06,
00:03:37,    217245,  1.10592e-07,  1.18003e-06,  3.91501e-06,
00:03:37,    217504,  1.10407e-07,  1.18235e-06,  3.92495e-06,
00:03:37,    217817,  1.06724e-07,  1.17617e-06,  3.91390e-06,
00:03:38,    218103,  1.10131e-07,  1.18299e-06,  3.91280e-06,
00:03:38,    218363,  1.07461e-07,  1.17798e-06,  3.91501e-06,
00:03:38,    218623,  1.10223e-07,  1.17309e-06,  3.91059e-06,
00:03:38,    218937,  1.07645e-07,  1.18427e-06,  3.91722e-06,
00:03:39,    219249,  1.04053e-07,  1.17951e-06,  3.92274e-06,
00:03:39,    219509,  1.05619e-07,  1.18235e-06,  3.91722e-06,
00:03:39,    219769,  1.03869e-07,  1.18131e-06,  3.90948e-06,
00:03:40,    220028,  9.98175e-08,  1.17360e-06,  3.92164e-06,
00:03:40,    220314,  9.94492e-08,  1.17759e-06,  3.91280e-06,
00:03:40,    220574,  1.04698e-07,  1.17823e-06,  3.91722e-06,
00:03:40,    220861,  1.02396e-07,  1.17978e-06,  3.91722e-06,
00:03:41,    221094,  1.02673e-07,  1.17617e-06,  3.91611e-06,
00:03:41,    221353,  9.93575e-08,  1.17964e-06,  3.91722e-06,
00:03:41,    221612,  9.96333e-08,  1.17991e-06,  3.92716e-06,
00:03:41,    221898,  1.04146e-07,  1.18042e-06,  3.92385e-06,
00:03:42,    222158,  9.77917e-08,  1.18003e-06,  3.91943e-06,
00:03:42,    222418,  9.93575e-08,  1.17849e-06,  3.90506e-06,
00:03:42,    222731,  1.00647e-07,  1.18029e-06,  3.90727e-06,
00:03:43,    223044,  9.73317e-08,  1.17617e-06,  3.92716e-06,
00:03:43,    223330,  9.76075e-08,  1.17978e-06,  3.91501e-06,
00:03:43,    223617,  9.56742e-08,  1.17836e-06,  3.92274e-06,
00:03:43,    223903,  1.00278e-07,  1.18131e-06,  3.91169e-06,
00:03:44,    224162,  9.72392e-08,  1.17964e-06,  3.92053e-06,
00:03:44,    224422,  9.53058e-08,  1.17798e-06,  3.91943e-06,
00:03:44,    224735,  9.55817e-08,  1.18722e-06,  3.92053e-06,
00:03:44,    224994,  9.18067e-08,  1.17360e-06,  3.92053e-06,
00:03:45,    225307,  9.86208e-08,  1.18029e-06,  3.91943e-06,
00:03:45,    225540,  9.26350e-08,  1.18915e-06,  3.92716e-06,
00:03:45,    225826,  9.83442e-08,  1.18067e-06,  3.91611e-06,
00:03:46,    226139,  9.58583e-08,  1.18003e-06,  3.91390e-06,
00:03:46,    226425,  9.72392e-08,  1.17926e-06,  3.93600e-06,
00:03:46,    226711,  9.67792e-08,  1.18543e-06,  3.92385e-06,
00:03:46,    226971,  9.15300e-08,  1.17798e-06,  3.93379e-06,
00:03:47,    227257,  9.22667e-08,  1.18248e-06,  3.92606e-06,
00:03:47,    227543,  9.42008e-08,  1.17798e-06,  3.91943e-06,
00:03:47,    227830,  8.99650e-08,  1.17836e-06,  3.91832e-06,
00:03:48,    228089,  9.34642e-08,  1.17823e-06,  3.91501e-06,
00:03:48,    228402,  9.22667e-08,  1.18273e-06,  3.92716e-06,
00:03:48,    228688,  9.55817e-08,  1.18337e-06,  3.92274e-06,
00:03:48,    228948,  9.62267e-08,  1.17553e-06,  3.92937e-06,
00:03:49,    229207,  9.22667e-08,  1.17759e-06,  3.91501e-06,
00:03:49,    229466,  9.66867e-08,  1.17605e-06,  3.93821e-06,
00:03:49,    229753,  9.02408e-08,  1.18594e-06,  3.91169e-06,
00:03:50,    230039,  8.83075e-08,  1.18157e-06,  3.92274e-06,
